Año Contab;Mes Contab;Dia Contab;F. Contab;Año Emisión;Mes Emisión;Dia Emisión;F. Emisión;Comp;Prov - Cód;Prov - Ord 1;Artículo - Cód Gen;Desc;Artículo - Clase - Cód;Artículo - Ord 1 - Cód;Artículo - Ord 1;Artículo - Ord 2 - Cód;Artículo - Ord 2;Cant UM 1;Precio unitario;Impte. Neto mon. Local
2022;7;27;27/07/2022;2022;7;27;27/07/2022;FC A 00003-00000597;789;PROV ACCESORIOS;77080010;Electrodo Lincoln 6013 Ø3.20 mm x Kg;390;XB30;INSUM./ELEM. DE SOLDADURA;XB30;MAT.APORT.SOLD.;25;189,33;4733,27
2022;8;1;01/08/2022;2022;7;27;27/07/2022;FC A 00002-00002217;2262;PROV ACCESORIOS;77070002;TRAPOS;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;99;153,82;15228,58
2022;7;27;27/07/2022;2022;7;27;27/07/2022;FC A 01012-00254032;101;PLANCH  ELAST;             50 7 51;AC PLA 50 X 7           5160;100;AA20;ANCHO 50;BB40;ESPESOR 7;14387;86,80;1248738,11
2022;7;27;27/07/2022;2022;7;27;27/07/2022;FC A 01012-00254032;101;PLANCH  ELAST;             50 7 51;AC PLA 50 X 7           5160;100;AA20;ANCHO 50;BB40;ESPESOR 7;10276;86,80;891918,60
2022;7;27;27/07/2022;2022;7;27;27/07/2022;FC A 00009-00001590;489;PROV ACCESORIOS;77001003;ACEITE TEMPLE DASTRA H 460;300;XA00;ACEITE TEMPLE;XA00;INSUMOS PRODUCTIVOS;2496;201,27;502370,78
2022;7;27;27/07/2022;2022;7;27;27/07/2022;FC A 01012-00254033;101;PLANCH  ELAST;            75 11 51;AC PLA 75 X 11          5160;100;AA90;ANCHO 75;BC10;ESPESOR 11;3301;86,80;286514,53
2022;7;27;27/07/2022;2022;7;27;27/07/2022;FC A 00009-00001590;489;PROV ACCESORIOS;77001001;ACEITE TEMPLE DASTRA C 1000 W;300;XA00;ACEITE TEMPLE;XA00;INSUMOS PRODUCTIVOS;4992;193,91;968010,26
2022;7;27;27/07/2022;2022;7;27;27/07/2022;FC A 00002-00017913;1139;PROV  VARIOS;77200130;Precintos 100x2,5mm 100 unidades;430;XB80;MAT-ELECTR.;XB70;INSTALACIONES ELECTRICAS;4;35,20;140,80
2022;7;28;28/07/2022;2022;7;28;28/07/2022;FC A 00003-00000926;1472;PLANCH  ELAST;             70 6 51;.  PLA 70 X 6       5160;100;AA80;ANCHO 70;BB30;ESPESOR 6;9881;173,92;1718535,14
2022;9;1;01/09/2022;2022;7;29;29/07/2022;FC A 00011-00010441;3126;PROV  VARIOS;77500003;AC.QRO90 SUPR.RED.DIAM.32.0;190;XC50;ACEROS ESPECIALES;XC70;ACEROS ESPECIALES;18;1459,63;25543,48
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040114503;"CENTRO - Ø- 3/8"" x 145 - CAB.Ø16 Cali.";200;BA10;CENTROS;WA10;ACCESORIOS;47;87,10;4093,61
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040114503;"CENTRO - Ø- 3/8"" x 145 - CAB.Ø16 Cali.";200;BA10;CENTROS;WA10;ACCESORIOS;400;87,10;34839,20
2022;9;1;01/09/2022;2022;7;29;29/07/2022;FC A 00011-00010441;3126;PROV  VARIOS;77500015;AC.S600 RED.DIAM.30.5;190;XC50;ACEROS ESPECIALES;XC70;ACEROS ESPECIALES;30;2180,79;66404,99
2022;7;29;29/07/2022;2022;7;29;29/07/2022;FC A 00004-00000222;1601;PROV  VARIOS;77021003;MANTA FIBRA CERAM.7200x610x25 DENS.96Kg/M3 x CAJA;450;XC10;MAT.REFRACTARIO;XA81;MANTA CERAMICA;2;6578,00;13156,00
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040915004;CENTRO- Ø. 12 x 150 - CAb Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;143;101,71;14544,59
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040915004;CENTRO- Ø. 12 x 150 - CAb Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;600;101,71;61026,24
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040912505;CENTRO- Ø. 12 x 125 - Cab Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;45;93,95;4227,89
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040912505;CENTRO- Ø. 12 x 125 - Cab Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;600;93,95;56371,92
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040915514;CENTRO- Ø. 12 x 155 - CAB.Ø19 (6.8);200;BA10;CENTROS;WA10;ACCESORIOS;228;104,81;23897,23
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040915514;CENTRO- Ø. 12 x 155 - CAB.Ø19 (6.8);200;BA10;CENTROS;WA10;ACCESORIOS;600;104,81;62887,44
2022;7;29;29/07/2022;2022;7;29;29/07/2022;FC A 00004-00000222;1601;PROV  VARIOS;77021002;MANTA FIBRA CERAM.3600x610x50 DENS.96Kg/M3 x CAJA;450;XC10;MAT.REFRACTARIO;XA81;MANTA CERAMICA;3;6578,00;19734,00
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040912005;CENTRO- Ø. 12 x 120 - Cab Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;195;92,44;18026,58
2022;8;1;01/08/2022;2022;7;29;29/07/2022;FC A 00002-00002520;1760;PROV  VARIOS;999040912005;CENTRO- Ø. 12 x 120 - Cab Ø19;200;BA10;CENTROS;WA10;ACCESORIOS;800;92,44;73955,20
2022;8;1;01/08/2022;2022;8;1;01/08/2022;FC A 00004-00032639;1297;PROV ACCESORIOS;77040006;Caja p/ Sello 16 x 8 (Chapita);340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;4500;4,90;22028,45
2022;8;1;01/08/2022;2022;8;1;01/08/2022;FC A 00004-00032639;1297;PROV ACCESORIOS;77040099;Pinza p/ cerrar sellos de 16mm;400;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;2;5580,04;11160,07
2022;10;1;01/10/2022;2022;8;1;01/08/2022;TF A 00109-00009321;1026;PROV  VARIOS;77050002;GAS OIL;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;156;55,41;8666,80
2022;10;1;01/10/2022;2022;8;1;01/08/2022;TF A 00109-00009321;1026;PROV  VARIOS;77050001;NAFTA;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;152;41,26;6272,38
2022;8;2;02/08/2022;2022;8;2;02/08/2022;FC A 00006-00054006;783;PROV ACCESORIOS;9990828;BUJE S. BLOCK  10266/10307- Ø 73 X30X100;200;BA00;BUJES;WA10;ACCESORIOS;500;1102,66;551328,80
2022;8;2;02/08/2022;2022;8;2;02/08/2022;FC A 00050-00001917;657;PROV ACCESORIOS;999051109100;TUBO SEP - Ø.EXT.16 x 1,6 x 091;200;BA40;TUBOS SEPARADORES;WA10;ACCESORIOS;1920;15,53;29812,99
2022;8;2;02/08/2022;2022;8;2;02/08/2022;FC A 00002-00000992;3441;PROV  VARIOS;77210062;CINTA TRANSP.ALAMBRE MODELO: B.16.10.11.11;440;XE70;EQUIP-TEMPLE;XF40;CINTA TRANSPORTADORA;1;67980,00;67980,00
2022;8;3;03/08/2022;2022;8;3;03/08/2022;FC A 00003-00001634;3112;PROV  VARIOS;77030014;DELANTAL JEAN 60X90;320;XA60;PROTECTORES;XA10;INSUMOS NO PRODUCTIVOS;50;198,00;9900,00
2022;8;3;03/08/2022;2022;8;3;03/08/2022;LSP A 00400-00745120;425;PROV  VARIOS;77060001;GAS FABRICA IVA 27%;330;XB20;GAS;XA00;INSUMOS PRODUCTIVOS;67819;5,97;405193,83
2022;8;3;03/08/2022;2022;8;3;03/08/2022;FC A 00003-00001634;3112;PROV  VARIOS;77025017;GUANTE MANOPLA DESCARNE PUÑO LARGO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;60;368,50;22110,11
2022;8;3;03/08/2022;2022;8;3;03/08/2022;FC A 00002-00017981;1139;PROV  VARIOS;77100013;CALIBRE 150 mm LECT.0.02mm ACERO inox;410;XE50;INSTRUM.MEDICION;XD50;CALIBRES;1;4752,00;4752,00
2022;8;4;04/08/2022;2022;8;4;04/08/2022;FC A 01012-00254640;101;PLANCH  ELAST;             50 8 51;AC PLA 50 X 8           5160;100;AA20;ANCHO 50;BB50;ESPESOR 8;26628;86,47;2302443,03
2022;9;1;01/09/2022;2022;8;4;04/08/2022;FC A 00002-00002654;4790;PROV  VARIOS;     01-20-25-P1-314;Perno Ojaladora Nunes Ø31.4;410;XC41;HTAS OJALADO;XB11;PERNOS;2;15664,00;31328,00
2022;9;1;01/09/2022;2022;8;4;04/08/2022;FC A 00002-00002654;4790;PROV  VARIOS;    01-20-25-P1-2525;Perno Ojaladora Nunes Ø25.25;410;XC41;HTAS OJALADO;XB11;PERNOS;2;15664,00;31328,00
2022;9;1;01/09/2022;2022;8;4;04/08/2022;FC A 00002-00002654;4790;PROV  VARIOS;      01-20-25-P1-28;Perno Ojaladora Nunes Ø28;410;XC41;HTAS OJALADO;XB11;PERNOS;2;15664,00;31328,00
2022;8;4;04/08/2022;2022;8;4;04/08/2022;LSP A 00020-03725733;506;PROV  VARIOS;77055001;ENERGIA FABRICA IVA 27%;370;XB10;ENERGIA;XA00;INSUMOS PRODUCTIVOS;51442;5,62;289225,86
2022;9;1;01/09/2022;2022;8;4;04/08/2022;FC A 00002-00002654;4790;PROV  VARIOS;     01-20-25-P1-222;Perno Ojaladora Nunes Ø22.2;410;XC41;HTAS OJALADO;XB11;PERNOS;2;15664,00;31328,00
2022;9;1;01/09/2022;2022;8;4;04/08/2022;FC A 00009-00001656;489;PROV ACCESORIOS;77005019;ACEITE RUBIA 6400 15W40 X LITRO;300;XA10;ACEITES VARIOS;XA10;INSUMOS NO PRODUCTIVOS;40;322,72;12908,81
2022;9;1;01/09/2022;2022;8;5;05/08/2022;FC A 00006-00015867;4670;PROV ACCESORIOS;77010015;Grasa Alta Temperatura;310;XA20;GRASAS;XA10;INSUMOS NO PRODUCTIVOS;20;708,29;14165,80
2022;8;5;05/08/2022;2022;8;5;05/08/2022;FC A 00002-00018012;1139;PROV  VARIOS;77035002;CAMISA DE TRABAJO;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;4;1986,60;7946,40
2022;8;5;05/08/2022;2022;8;5;05/08/2022;FC A 01012-00254745;101;PLANCH  ELAST;             50 8 51;AC PLA 50 X 8           5160;100;AA20;ANCHO 50;BB50;ESPESOR 8;28686;86,61;2484382,64
2022;8;5;05/08/2022;2022;8;5;05/08/2022;FC A 00002-00018014;1139;PROV  VARIOS;77025017;GUANTE MANOPLA DESCARNE PUÑO LARGO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;60;413,60;24816,00
2022;8;5;05/08/2022;2022;8;5;05/08/2022;FC A 00002-00018012;1139;PROV  VARIOS;77035007;ZAPATOS SEGURIDAD;320;XA70;UNIFORMES;XA10;INSUMOS NO PRODUCTIVOS;10;3080,00;30800,00
2022;8;6;06/08/2022;2022;8;6;06/08/2022;TF A 00010-00017368;1561;PROV  VARIOS;77050002;GAS OIL;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;63;70,79;4473,23
2022;8;8;08/08/2022;2022;8;8;08/08/2022;FC A 00101-00179092;2002;PLANCH  ELAST;          01 01 1010;PLANCHUELA F24 (SAE 1010)1 X 1/4- 25.4 X 6.4;100;BB40;PLANCH.HIERRO P/GRAMPAS;WA10;ACCESORIOS;6095;97,21;592513,42
2022;8;8;08/08/2022;2022;8;8;08/08/2022;FC A 00023-00002750;1402;PROV  VARIOS;77040082;Cable Galvanizado Ø5 6x19 x Metro Alma de Fibra;400;XE11;REPUESTOS MECANICOS;XC41;REPUESTOS AUTOELEVADOR;30;108,70;3260,85
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002528;1760;PROV  VARIOS;999040107000;"CENTRO - Ø- 3/8"" x 070 - CAB. Ø16";200;BA10;CENTROS;WA10;ACCESORIOS;800;64,53;51624,32
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002528;1760;PROV  VARIOS;999040107000;"CENTRO - Ø- 3/8"" x 070 - CAB. Ø16";200;BA10;CENTROS;WA10;ACCESORIOS;90;64,53;5807,74
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002528;1760;PROV  VARIOS;999041013102;CENTRO- Ø. 14 x 131 - CAB.Ø25X12 CLASE  10,9;200;BA10;CENTROS;WA10;ACCESORIOS;600;180,03;108015,60
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002528;1760;PROV  VARIOS;999041013102;CENTRO- Ø. 14 x 131 - CAB.Ø25X12 CLASE  10,9;200;BA10;CENTROS;WA10;ACCESORIOS;67;180,03;12061,74
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002528;1760;PROV  VARIOS;999041018001;CENTRO- Ø.14 x 180 - CAB.Ø24;200;BA10;CENTROS;WA10;ACCESORIOS;800;195,87;156692,80
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002528;1760;PROV  VARIOS;999041018001;CENTRO- Ø.14 x 180 - CAB.Ø24;200;BA10;CENTROS;WA10;ACCESORIOS;19;195,87;3721,45
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002186;3341;PROV ACCESORIOS;77040097;PINZA PORTA ELECTRODOS 800 AMP;400;XB30;INSUM./ELEM. DE SOLDADURA;XD20;ELEM-FERRETERIA;1;711,15;711,15
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002528;1760;PROV  VARIOS;999040108000;"CENTRO - Ø- 3/8"" x 080 - Cab Ø16";200;BA10;CENTROS;WA10;ACCESORIOS;800;68,20;54556,48
2022;8;9;09/08/2022;2022;8;9;09/08/2022;FC A 00002-00002528;1760;PROV  VARIOS;999040108000;"CENTRO - Ø- 3/8"" x 080 - Cab Ø16";200;BA10;CENTROS;WA10;ACCESORIOS;149;68,20;10161,14
2022;8;10;10/08/2022;2022;8;10;10/08/2022;TF A 00109-00009652;1026;PROV  VARIOS;77050001;NAFTA;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;110;41,26;4557,11
2022;8;10;10/08/2022;2022;8;10;10/08/2022;FC A 00001-00001900;3286;PROV  VARIOS;77070013;HILO CHORICERO BOB. X 100GRS.;400;XA80;EMBALAJES;XA00;INSUMOS PRODUCTIVOS;3;929,37;2750,92
2022;8;10;10/08/2022;2022;8;10;10/08/2022;FC A 00001-00001900;3286;PROV  VARIOS;77070010;BOLSA POLIPROPILENO 12 x 25 (100u);400;XD00;UTIL Y LIBRER;XB00;UTIL Y LIBRER;15;83,11;1246,58
2022;9;1;01/09/2022;2022;8;10;10/08/2022;FC A 00002-00002530;1760;PROV  VARIOS;999041014001;CENTRO- Ø. 14 x 140 - CAB.Ø24X13 CLASE 8,8;200;BA10;CENTROS;WA10;ACCESORIOS;600;185,99;111592,80
2022;9;1;01/09/2022;2022;8;10;10/08/2022;FC A 00002-00002530;1760;PROV  VARIOS;999041014001;CENTRO- Ø. 14 x 140 - CAB.Ø24X13 CLASE 8,8;200;BA10;CENTROS;WA10;ACCESORIOS;20;185,99;3719,76
2022;8;10;10/08/2022;2022;8;10;10/08/2022;TF A 00109-00009653;1026;PROV  VARIOS;77050002;GAS OIL;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;186;55,41;10314,20
2022;8;11;11/08/2022;2022;8;11;11/08/2022;FC A 00001-00021454;5156;PROV  VARIOS;77070004;Jabon Manos;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;6;284,36;1706,17
2022;8;11;11/08/2022;2022;8;11;11/08/2022;FC A 00001-00021454;5156;PROV  VARIOS;77070003;Papel Higenico;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;8;640,72;5125,76
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00050-00001957;657;PROV ACCESORIOS;999051109100;TUBO SEP - Ø.EXT.16 x 1,6 x 091;200;BA40;TUBOS SEPARADORES;WA10;ACCESORIOS;3570;15,53;55433,53
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00002-00000083;3497;PROV  VARIOS;77040017;"LISTON 3/4""X2""X0.80";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;16;17,56;280,90
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00002-00000083;3497;PROV  VARIOS;77040017;"LISTON 3/4""X2""X0.80";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;512;17,56;8988,67
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00003-00000678;789;PROV ACCESORIOS;77015006;GAS CO2;330;XA30;OXIGENO-NITROG-ACETILENO;XA10;INSUMOS NO PRODUCTIVOS;11;80,00;880,00
2022;8;11;11/08/2022;2022;8;11;11/08/2022;FC A 00001-00021454;5156;PROV  VARIOS;77070008;Limpiador Clorado;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;2;139,90;279,79
2022;8;11;11/08/2022;2022;8;11;11/08/2022;FC A 00001-00021454;5156;PROV  VARIOS;77070012;Toalla Rollo;380;XC00;LIMPIEZA;XA00;INSUMOS PRODUCTIVOS;8;929,90;7439,21
2022;8;11;11/08/2022;2022;8;11;11/08/2022;FC A 00001-00021454;5156;PROV  VARIOS;77070006;Desodorante;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;16;154,19;2467,08
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00002-00000083;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;130;77,88;10124,40
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00002-00000083;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;9;77,88;700,92
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00002-00000083;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;295;77,88;22974,60
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00002-00000083;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;53;77,88;4127,64
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00050-00001958;657;PROV ACCESORIOS;999051107100;TUBO SEP - Ø.EXT.16 x 1,6 x 071;200;BA40;TUBOS SEPARADORES;WA10;ACCESORIOS;330;10,77;3554,50
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00002-00000083;3497;PROV  VARIOS;77040091;"PALOS 3"" x 2"" x 0.80 Cm  s/ranura";400;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;435;68,20;29667,00
2022;9;1;01/09/2022;2022;8;11;11/08/2022;FC A 00002-00000083;3497;PROV  VARIOS;77040091;"PALOS 3"" x 2"" x 0.80 Cm  s/ranura";400;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;152;68,20;10366,40
2022;8;11;11/08/2022;2022;8;11;11/08/2022;FC A 00001-00021454;5156;PROV  VARIOS;77070005;Papel Industrial;380;XC00;LIMPIEZA;XA10;INSUMOS NO PRODUCTIVOS;4;892,34;3569,35
2022;9;1;01/09/2022;2022;8;12;12/08/2022;FC A 00002-00000084;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;204;83,47;17027,47
2022;9;1;01/09/2022;2022;8;12;12/08/2022;FC A 00002-00000084;3497;PROV  VARIOS;77040002;"PALOS 3"" x 2"" x 0.80 Cm c/ranura";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;204;83,47;17027,47
2022;9;1;01/09/2022;2022;8;12;12/08/2022;FC A 00002-00000084;3497;PROV  VARIOS;77040017;"LISTON 3/4""X2""X0.80";340;XA80;EMBALAJES;XA10;INSUMOS NO PRODUCTIVOS;537;18,79;10089,16
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001498;3034;PROV  VARIOS;    01-20-PZ1-137-17;Punzón Central en Caliente Ø13,7x17;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;30;2455,20;73656,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001496;3034;PROV  VARIOS;  01-20-MA038-VR-175;Virola de matriz 038 para punzon Ø17,5;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;20;1900,80;38016,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001496;3034;PROV  VARIOS;   01-20-MA039-VR-20;Virola de matriz 039 para punzon Ø20;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;20;1900,80;38016,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001499;3034;PROV  VARIOS;   01-20-PZD-175-210;Punzón Direccional Ø17,5;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;10;2455,20;24552,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001499;3034;PROV  VARIOS;  01-20-PZ-MA038-175;Punzón Matriz MA038 Ø17,5;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;10;2455,20;24552,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001496;3034;PROV  VARIOS;   01-20-MA053-VR-21;Virola para Matriz 053 con punzon Ø21;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;20;1900,80;38016,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001496;3034;PROV  VARIOS;  01-20-MA053-VR-175;Virola para matriz 053 con punzón 175;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;20;1900,80;38016,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001499;3034;PROV  VARIOS;   01-20-PZ-MA053-21;Punzón Matriz MA053 Ø21;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;10;2455,20;24552,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001499;3034;PROV  VARIOS;   01-20-PZ-MA039-20;Punzón Matriz MA039 Ø20;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;10;2455,20;24552,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001499;3034;PROV  VARIOS;   01-20-PZ-MA031-14;Punzón Para Punzonado Doble de Susp. Neuma.;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;14;2455,20;34372,80
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001496;3034;PROV  VARIOS;   01-20-MA031-VR-14;Virola de matriz 031 para punzon Ø14;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;20;1900,80;38016,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001499;3034;PROV  VARIOS;  01-20-PZ-MA022-087;Punzón Matriz MA022 Ø8,7;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;14;2455,20;34372,80
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001497;3034;PROV  VARIOS;    01-20-VR1-137-17;Virola para Punzón en Caliente Ø13,7x17;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;50;1900,80;95040,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001498;3034;PROV  VARIOS;     01-20-PZ1-15-17;Punzón Central en Caliente Ø15x17;410;XB51;HTAS AGUJEREAR;XB10;PUNZONES;30;2455,20;73656,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001497;3034;PROV  VARIOS;    01-20-VR1-107-17;Virola para Punzón en Caliente Ø10.7x17;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;30;1900,80;57024,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001497;3034;PROV  VARIOS;    01-20-VR1-127-13;Virola para Punzón en Caliente Ø12,7x13;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;50;1900,80;95040,00
2022;8;16;16/08/2022;2022;8;16;16/08/2022;FC A 00002-00001497;3034;PROV  VARIOS;    01-20-VR1-117-13;Virola para Punzón en Caliente Ø11,7x13;410;XB51;HTAS AGUJEREAR;XB12;VIROLAS;30;1900,80;57024,00
2022;10;1;01/10/2022;2022;8;17;17/08/2022;TF A 00017-00012279;571;PROV  VARIOS;77050002;GAS OIL;300;XB00;COMBUSTIBLES/KEROSENE;XA10;INSUMOS NO PRODUCTIVOS;77;64,06;4914,30
2022;8;18;18/08/2022;2022;8;18;18/08/2022;FC A 00002-00018151;1139;PROV  VARIOS;77150120;REMACHE POP CAB CHATA 5X16 x 50 unid;420;BA50;REMACHES;XD20;ELEM-FERRETERIA;200;4,18;836,00
2022;8;18;18/08/2022;2022;8;18;18/08/2022;FC A 00002-00018151;1139;PROV  VARIOS;77150043;REMACHE POP CAB CHATA 5X20 x 50 unid;420;BA50;REMACHES;XD20;ELEM-FERRETERIA;200;4,62;924,00
2022;8;18;18/08/2022;2022;8;18;18/08/2022;FC A 00002-00018153;1139;PROV  VARIOS;7710005;INSERTO WNMG080408-PM4325;410;XB50;HTAS ARRANQUE VIRUTA;XB50;INSERTO TORNO;10;550,00;5500,00
2022;8;18;18/08/2022;2022;8;18;18/08/2022;FC A 00002-00018151;1139;PROV  VARIOS;77150075;REMACHE POP CAB CHATA 6X20 x 50 unid;420;BA50;REMACHES;XD20;ELEM-FERRETERIA;200;7,92;1584,00
2022;8;19;19/08/2022;2022;8;19;19/08/2022;FC A 00002-00018169;1139;PROV  VARIOS;77025003;GUANTE DESCARNE CORTO;320;XA50;GUANTES/MANOPLAS;XA10;INSUMOS NO PRODUCTIVOS;24;312,40;7497,60
2022;8;19;19/08/2022;2022;8;19;19/08/2022;FC A 01012-00255693;101;PLANCH  ELAST;            90 13 51;AC PLA 90 X 13          5160;100;AB20;ANCHO 90;BC40;ESPESOR 13;12752;91,17;1162562,48
2022;8;19;19/08/2022;2022;8;19;19/08/2022;FC A 01012-00255694;101;PLANCH  ELAST;           100 20 51;AC  PLA 100 X 20         5160;100;AB30;ANCHO 100;BD30;ESPESOR 20;6397;91,76;586991,79
2022;8;19;19/08/2022;2022;8;19;19/08/2022;FC A 00002-00018163;1139;PROV  VARIOS;77100012;CINTA METRICA 3M X 13mm STANLEY-30787;410;XE50;INSTRUM.MEDICION;XD40;CINTA METRICA;10;726,00;7260,00
